 2.05012927E-04  17765.4 1.755E+00 3.579E+11 3.788E-01 1.422E+03 0.000E+00 0.000E+00 1.412E+07 5.752E+07
 2.70535944E-04  17952.8 2.317E+00 4.675E+11 3.844E-01 1.430E+03 0.000E+00 0.000E+00 8.177E+06 5.030E+07
 3.56608029E-04  18150.6 3.055E+00 6.096E+11 3.904E-01 1.432E+03 0.000E+00 0.000E+00 4.743E+06 4.403E+07
 4.69583402E-04  18360.6 4.023E+00 7.937E+11 3.968E-01 1.424E+03 0.000E+00 0.000E+00 2.739E+06 3.857E+07
 6.17707814E-04  18579.4 5.294E+00 1.032E+12 4.038E-01 1.408E+03 0.000E+00 0.000E+00 1.542E+06 3.382E+07
 8.11657931E-04  18803.1 6.963E+00 1.341E+12 4.115E-01 1.388E+03 0.000E+00 0.000E+00 8.481E+05 2.966E+07
 1.06522480E-03  19027.2 9.149E+00 1.742E+12 4.201E-01 1.369E+03 0.000E+00 0.000E+00 4.579E+05 2.603E+07
 1.39610290E-03  19249.2 1.201E+01 2.259E+12 4.298E-01 1.356E+03 0.000E+00 0.000E+00 2.443E+05 2.286E+07
 1.82676287E-03  19466.9 1.573E+01 2.927E+12 4.410E-01 1.355E+03 0.000E+00 0.000E+00 1.298E+05 2.009E+07
 2.38563124E-03  19682.2 2.056E+01 3.783E+12 4.538E-01 1.368E+03 0.000E+00 0.000E+00 6.956E+04 1.768E+07
 3.10866065E-03  19898.2 2.679E+01 4.876E+12 4.685E-01 1.392E+03 0.000E+00 0.000E+00 3.795E+04 1.559E+07
 4.04048933E-03  20120.0 3.480E+01 6.263E+12 4.858E-01 1.427E+03 0.000E+00 0.000E+00 2.097E+04 1.377E+07
 5.23675490E-03  20348.9 4.503E+01 8.013E+12 5.054E-01 1.465E+03 0.000E+00 0.000E+00 1.145E+04 1.220E+07
 6.76802834E-03  20582.0 5.807E+01 1.022E+13 5.271E-01 1.506E+03 0.000E+00 2.166E-01 6.099E+03 1.084E+07
 8.72303674E-03  20819.0 7.463E+01 1.298E+13 5.513E-01 1.550E+03 0.000E+00 4.691E-01 3.170E+03 9.652E+06
 1.12127086E-02  21060.6 9.560E+01 1.644E+13 5.780E-01 1.602E+03 0.000E+00 2.937E-01 1.611E+03 8.623E+06
 1.43746716E-02  21311.8 1.221E+02 2.074E+13 6.077E-01 1.662E+03 0.000E+00 4.733E-02 7.944E+02 7.731E+06
 1.83791292E-02  21575.9 1.553E+02 2.606E+13 6.407E-01 1.734E+03 0.000E+00 6.859E-03 3.731E+02 6.959E+06
 2.34389476E-02  21861.2 1.969E+02 3.261E+13 6.767E-01 1.815E+03 0.000E+00 8.471E-04 1.633E+02 6.297E+06
 2.98230751E-02  22175.9 2.489E+02 4.063E+13 7.157E-01 1.899E+03 0.000E+00 8.117E-05 5.918E+01 5.727E+06
 3.78654321E-02  22528.7 3.137E+02 5.040E+13 7.585E-01 1.989E+03 0.000E+00 4.304E-06 8.434E+00 5.240E+06
 4.79617371E-02  22927.0 3.940E+02 6.222E+13 8.072E-01 2.086E+03 0.000E+00 1.520E-08 0.000E+00 4.826E+06
 6.06169292E-02  23373.7 4.936E+02 7.645E+13 8.581E-01 2.172E+03 0.000E+00 0.000E+00 0.000E+00 4.476E+06
 7.65038011E-02  23871.2 6.173E+02 9.361E+13 9.108E-01 2.251E+03 0.000E+00 0.000E+00 0.000E+00 4.181E+06
 9.64805047E-02  24425.8 7.713E+02 1.143E+14 9.651E-01 2.325E+03 0.000E+00 0.000E+00 0.000E+00 3.934E+06
 1.21676436E-01  25045.8 9.638E+02 1.393E+14 1.020E+00 2.396E+03 0.000E+00 0.000E+00 0.000E+00 3.729E+06
 1.53239995E-01  25743.9 1.202E+03 1.690E+14 1.093E+00 2.511E+03 0.000E+00 0.000E+00 0.000E+00 3.563E+06
 1.92501390E-01  26525.3 1.494E+03 2.038E+14 1.170E+00 2.624E+03 0.000E+00 0.000E+00 0.000E+00 3.432E+06
 2.41487361E-01  27400.1 1.852E+03 2.447E+14 1.249E+00 2.729E+03 0.000E+00 0.000E+00 0.000E+00 3.329E+06
 3.02774341E-01  28378.7 2.295E+03 2.928E+14 1.332E+00 2.833E+03 0.000E+00 0.000E+00 0.000E+00 3.249E+06
 3.79006723E-01  29470.3 2.836E+03 3.485E+14 1.435E+00 2.968E+03 0.000E+00 0.000E+00 0.000E+00 3.188E+06
 4.73162705E-01  30680.7 3.491E+03 4.124E+14 1.550E+00 3.108E+03 0.000E+00 0.000E+00 0.000E+00 3.141E+06
 5.89351260E-01  32015.9 4.284E+03 4.857E+14 1.675E+00 3.241E+03 0.000E+00 0.000E+00 0.000E+00 3.099E+06
 7.32789156E-01  33480.1 5.245E+03 5.702E+14 1.811E+00 3.363E+03 0.000E+00 2.243E-06 0.000E+00 3.078E+06
 9.08945982E-01  35080.6 6.400E+03 6.673E+14 1.974E+00 3.517E+03 0.000E+00 2.705E-05 1.817E+01 3.091E+06
 1.12566306E+00  36815.3 7.795E+03 7.795E+14 2.122E+00 3.601E+03 0.000E+00 6.896E-05 3.723E+01 3.158E+06
 1.39662155E+00  38689.0 9.521E+03 9.122E+14 2.246E+00 3.654E+03 0.000E+00 6.580E-05 3.524E+01 3.277E+06
 1.74099400E+00  40718.1 1.170E+04 1.071E+15 2.337E+00 3.675E+03 0.000E+00 2.170E-05 4.626E+00 3.429E+06
 2.18753427E+00  42941.7 1.453E+04 1.266E+15 2.380E+00 3.660E+03 0.000E+00 5.440E-08 0.000E+00 3.585E+06
 2.77677036E+00  45412.6 1.827E+04 1.508E+15 2.390E+00 3.641E+03 0.000E+00 0.000E+00 0.000E+00 3.730E+06
 3.56365287E+00  48167.5 2.329E+04 1.815E+15 2.374E+00 3.598E+03 0.000E+00 0.000E+00 0.000E+00 3.865E+06
 4.62714099E+00  51231.6 3.013E+04 2.209E+15 2.330E+00 3.535E+03 0.000E+00 0.000E+00 0.000E+00 3.994E+06
 6.07395794E+00  54632.0 3.954E+04 2.719E+15 2.284E+00 3.471E+03 0.000E+00 0.000E+00 0.000E+00 4.122E+06
 8.03880725E+00  58372.3 5.241E+04 3.374E+15 2.245E+00 3.425E+03 0.000E+00 0.000E+00 0.000E+00 4.253E+06
 1.07091018E+01  62471.1 7.006E+04 4.215E+15 2.200E+00 3.354E+03 0.000E+00 0.000E+00 0.000E+00 4.389E+06
 1.43012033E+01  66915.5 9.391E+04 5.275E+15 2.207E+00 3.370E+03 0.000E+00 0.000E+00 0.000E+00 4.531E+06
 1.90535606E+01  71746.2 1.253E+05 6.566E+15 2.236E+00 3.410E+03 0.000E+00 0.000E+00 0.000E+00 4.685E+06
 2.52158959E+01  76943.6 1.655E+05 8.086E+15 2.329E+00 3.555E+03 0.000E+00 0.000E+00 0.000E+00 4.853E+06
 3.30773660E+01  82587.4 2.155E+05 9.810E+15 2.442E+00 3.722E+03 0.000E+00 3.551E+02 0.000E+00 5.042E+06
 4.30173619E+01  88643.4 2.772E+05 1.176E+16 2.590E+00 3.865E+03 0.000E+00 7.103E+02 4.040E+03 5.249E+06
PRADK 1.0852E+03
BEGIN                    ITERATION  15 COMPLETED
